RUN_ID,Topology,Attack_Type,Avg_RSSI_dBm,DIO_Count_Window,DIS_Count_Window,Rank_Changes_Window,PDR_percent,Avg_Delay_ms,Throughput_kbps,Energy_Consumed_J,Normal,Flooding,Blackhole,Wormhole,Backoff_Manipulado
12077,Grid_64,Blackhole,-64.0,55,4,3,26.61,25.6,5.43,0.64,0,0,1,0,0
12078,Grid_64,Blackhole,-67.4,54,5,2,41.23,25.6,8.61,0.64,0,0,1,0,0
12079,Grid_64,Blackhole,-66.4,47,5,3,21.15,25.6,4.01,0.64,0,0,1,0,0
12080,Grid_64,Blackhole,-64.9,56,5,5,37.37,25.6,6.78,0.64,0,0,1,0,0
12081,Grid_64,Blackhole,-63.7,47,8,1,29.79,25.6,5.74,0.64,0,0,1,0,0
12082,Grid_64,Blackhole,-66.3,58,5,2,38.91,25.6,7.32,0.64,0,0,1,0,0
12083,Grid_64,Blackhole,-63.2,61,7,2,24.3,25.6,4.45,0.64,0,0,1,0,0
12084,Grid_64,Blackhole,-62.6,49,4,3,34.94,25.6,6.83,0.64,0,0,1,0,0
12085,Grid_64,Blackhole,-60.8,50,5,3,30.0,25.6,5.5,0.64,0,0,1,0,0
12086,Grid_64,Blackhole,-62.4,52,8,2,39.1,25.6,9.3,0.64,0,0,1,0,0
12087,Grid_64,Blackhole,-62.8,50,6,5,32.29,25.6,6.4,0.64,0,0,1,0,0
12088,Grid_64,Blackhole,-64.4,42,7,1,33.13,25.6,6.86,0.64,0,0,1,0,0
12089,Grid_64,Blackhole,-61.9,51,6,4,39.74,25.6,7.77,0.64,0,0,1,0,0
12090,Grid_64,Blackhole,-60.6,52,7,4,30.15,25.6,6.16,0.64,0,0,1,0,0
12092,Grid_64,Blackhole,-67.0,52,6,5,44.11,25.6,8.37,0.64,0,0,1,0,0
12093,Grid_64,Blackhole,-66.1,50,5,2,29.11,25.6,5.18,0.64,0,0,1,0,0
12094,Grid_64,Blackhole,-68.0,50,6,3,49.73,25.6,10.8,0.64,0,0,1,0,0
12095,Grid_64,Blackhole,-65.1,55,7,5,32.51,25.6,5.57,0.64,0,0,1,0,0
12096,Grid_64,Blackhole,-64.7,51,5,2,32.48,25.6,7.06,0.64,0,0,1,0,0
12097,Grid_64,Blackhole,-66.3,50,4,5,56.84,25.6,10.44,0.64,0,0,1,0,0
12098,Grid_64,Blackhole,-63.7,49,5,2,41.42,25.6,9.69,0.64,0,0,1,0,0
12099,Grid_64,Blackhole,-65.3,52,6,2,32.91,25.6,5.57,0.64,0,0,1,0,0
12100,Grid_64,Blackhole,-63.7,46,6,2,39.41,25.6,8.0,0.64,0,0,1,0,0
12101,Grid_64,Blackhole,-61.5,53,6,3,33.93,25.6,5.96,0.64,0,0,1,0,0
12102,Grid_64,Blackhole,-65.0,52,7,2,27.27,25.6,6.18,0.64,0,0,1,0,0
12104,Grid_64,Blackhole,-66.6,51,7,4,33.01,25.6,6.98,0.64,0,0,1,0,0
12105,Grid_64,Blackhole,-67.4,51,7,5,30.52,25.6,6.16,0.64,0,0,1,0,0
12106,Grid_64,Blackhole,-65.5,48,5,2,30.63,25.6,5.99,0.64,0,0,1,0,0
12108,Grid_64,Blackhole,-63.0,49,4,2,49.49,25.6,7.62,0.64,0,0,1,0,0
12110,Grid_64,Blackhole,-66.3,52,4,4,40.46,25.6,7.95,0.64,0,0,1,0,0
12111,Grid_64,Blackhole,-65.8,50,6,4,37.02,25.6,6.96,0.64,0,0,1,0,0
12113,Grid_64,Blackhole,-64.4,45,4,5,34.61,25.6,5.35,0.64,0,0,1,0,0
12114,Grid_64,Blackhole,-62.5,43,6,2,48.47,25.6,8.78,0.64,0,0,1,0,0
12115,Grid_64,Blackhole,-65.4,46,4,1,41.0,25.6,8.98,0.64,0,0,1,0,0
12117,Grid_64,Blackhole,-64.8,46,5,4,40.68,25.6,8.4,0.64,0,0,1,0,0
12118,Grid_64,Blackhole,-65.2,43,4,4,27.76,25.6,5.69,0.64,0,0,1,0,0
12119,Grid_64,Blackhole,-67.1,50,7,1,20.7,25.6,4.28,0.64,0,0,1,0,0
12120,Grid_64,Blackhole,-64.0,52,4,5,27.45,25.6,5.46,0.64,0,0,1,0,0
12121,Grid_64,Blackhole,-65.0,42,5,2,28.64,25.6,6.34,0.64,0,0,1,0,0
12122,Grid_64,Blackhole,-63.3,60,6,4,26.62,25.6,5.0,0.64,0,0,1,0,0
12123,Grid_64,Blackhole,-64.1,57,6,2,38.99,25.6,8.25,0.64,0,0,1,0,0
12124,Grid_64,Blackhole,-67.0,56,6,3,34.67,25.6,6.48,0.64,0,0,1,0,0
12125,Grid_64,Blackhole,-67.6,59,6,3,36.06,25.6,7.7,0.64,0,0,1,0,0
12127,Grid_64,Blackhole,-65.5,52,7,2,42.81,25.6,8.44,0.64,0,0,1,0,0
12128,Grid_64,Blackhole,-64.3,49,6,2,32.78,25.6,5.02,0.64,0,0,1,0,0
12129,Grid_64,Blackhole,-66.1,49,3,4,44.75,25.6,8.33,0.64,0,0,1,0,0
12130,Grid_64,Blackhole,-65.9,61,6,5,38.56,25.6,7.65,0.64,0,0,1,0,0
12131,Grid_64,Blackhole,-67.9,47,5,5,38.14,25.6,9.06,0.64,0,0,1,0,0
12132,Grid_64,Blackhole,-62.0,53,7,2,31.61,25.6,7.01,0.64,0,0,1,0,0
12133,Grid_64,Blackhole,-66.6,44,6,3,20.86,25.6,4.02,0.64,0,0,1,0,0
12134,Grid_64,Blackhole,-60.6,51,5,3,40.31,25.6,8.56,0.64,0,0,1,0,0
12136,Grid_64,Blackhole,-64.8,53,6,4,42.46,25.6,7.36,0.64,0,0,1,0,0
12137,Grid_64,Blackhole,-64.3,60,6,4,26.25,25.6,5.67,0.64,0,0,1,0,0
12138,Grid_64,Blackhole,-65.0,65,6,4,22.14,25.6,4.12,0.64,0,0,1,0,0
12139,Grid_64,Blackhole,-63.6,51,6,2,31.03,25.6,5.58,0.64,0,0,1,0,0
12140,Grid_64,Blackhole,-65.0,49,6,4,32.45,25.6,7.45,0.64,0,0,1,0,0
12141,Grid_64,Blackhole,-65.9,50,6,5,32.85,25.6,7.02,0.64,0,0,1,0,0
12142,Grid_64,Blackhole,-62.5,54,8,1,46.68,25.6,8.89,0.64,0,0,1,0,0
12143,Grid_64,Blackhole,-61.5,52,7,4,44.26,25.6,7.01,0.64,0,0,1,0,0
12144,Grid_64,Blackhole,-65.8,53,7,4,35.72,25.6,7.35,0.64,0,0,1,0,0
12145,Grid_64,Blackhole,-64.0,48,7,3,27.23,25.6,4.87,0.64,0,0,1,0,0
12146,Grid_64,Blackhole,-68.0,48,6,4,35.42,25.6,7.45,0.64,0,0,1,0,0
12147,Grid_64,Blackhole,-65.9,51,6,3,46.78,25.6,9.19,0.64,0,0,1,0,0
12148,Grid_64,Blackhole,-65.7,49,5,3,39.13,25.6,7.13,0.64,0,0,1,0,0
12149,Grid_64,Blackhole,-61.7,53,4,2,35.74,25.6,8.1,0.64,0,0,1,0,0
12150,Grid_64,Blackhole,-62.5,51,6,2,35.01,25.6,6.72,0.64,0,0,1,0,0
12151,Grid_64,Blackhole,-66.3,51,7,2,27.47,25.6,6.11,0.64,0,0,1,0,0
12152,Grid_64,Blackhole,-62.8,64,5,2,30.71,25.6,5.61,0.64,0,0,1,0,0
12153,Grid_64,Blackhole,-62.4,51,6,4,33.12,25.6,6.4,0.64,0,0,1,0,0
12154,Grid_64,Blackhole,-66.2,36,6,2,38.42,25.6,6.89,0.64,0,0,1,0,0
12155,Grid_64,Blackhole,-63.7,40,6,4,19.14,25.6,3.75,0.64,0,0,1,0,0
12156,Grid_64,Blackhole,-67.4,46,6,1,33.69,25.6,6.73,0.64,0,0,1,0,0
12157,Grid_64,Blackhole,-64.0,47,5,3,27.43,25.6,7.07,0.64,0,0,1,0,0
12159,Grid_64,Blackhole,-69.5,53,6,2,34.55,25.6,7.06,0.64,0,0,1,0,0
12160,Grid_64,Blackhole,-64.3,43,4,2,33.21,25.6,6.35,0.64,0,0,1,0,0
12162,Grid_64,Blackhole,-66.3,48,6,2,29.12,25.6,5.37,0.64,0,0,1,0,0
12163,Grid_64,Blackhole,-67.7,54,3,3,45.25,25.6,10.17,0.64,0,0,1,0,0
12165,Grid_64,Blackhole,-60.2,47,7,5,31.32,25.6,5.14,0.64,0,0,1,0,0
12166,Grid_64,Blackhole,-64.3,53,6,5,29.69,25.6,4.93,0.64,0,0,1,0,0
12167,Grid_64,Blackhole,-63.5,55,7,2,41.21,25.6,6.45,0.64,0,0,1,0,0
12168,Grid_64,Blackhole,-62.0,54,6,1,36.09,25.6,6.68,0.64,0,0,1,0,0
12169,Grid_64,Blackhole,-64.6,48,5,5,39.69,25.6,7.25,0.64,0,0,1,0,0
12170,Grid_64,Blackhole,-66.9,50,5,4,29.19,25.6,5.96,0.64,0,0,1,0,0
12171,Grid_64,Blackhole,-65.0,50,4,3,35.68,25.6,7.21,0.64,0,0,1,0,0
12172,Grid_64,Blackhole,-63.6,52,6,2,40.8,25.6,6.95,0.64,0,0,1,0,0
12173,Grid_64,Blackhole,-64.2,52,5,3,42.19,25.6,9.2,0.64,0,0,1,0,0
12175,Grid_64,Blackhole,-65.8,47,6,3,41.04,25.6,7.79,0.64,0,0,1,0,0
12176,Grid_64,Blackhole,-61.3,46,6,3,35.8,25.6,4.84,0.64,0,0,1,0,0
12177,Grid_64,Blackhole,-65.6,46,5,2,40.19,25.6,8.56,0.64,0,0,1,0,0
12178,Grid_64,Blackhole,-64.2,56,5,1,36.96,25.6,7.48,0.64,0,0,1,0,0
12179,Grid_64,Blackhole,-67.5,50,5,3,30.93,25.6,7.99,0.64,0,0,1,0,0
12180,Grid_64,Blackhole,-61.7,45,7,3,38.18,25.6,7.34,0.64,0,0,1,0,0
12181,Grid_64,Blackhole,-63.6,63,6,1,52.63,25.6,8.77,0.64,0,0,1,0,0
12182,Grid_64,Blackhole,-66.7,49,6,4,28.16,25.6,6.69,0.64,0,0,1,0,0
12183,Grid_64,Blackhole,-64.8,50,6,2,40.7,25.6,7.61,0.64,0,0,1,0,0
12184,Grid_64,Blackhole,-66.1,55,6,3,48.2,25.6,8.42,0.64,0,0,1,0,0
12185,Grid_64,Blackhole,-63.8,44,6,3,33.56,25.6,7.26,0.64,0,0,1,0,0
12186,Grid_64,Blackhole,-67.0,49,6,2,40.24,25.6,6.03,0.64,0,0,1,0,0
12187,Grid_64,Blackhole,-63.7,50,7,5,40.25,25.6,8.45,0.64,0,0,1,0,0
12188,Grid_64,Blackhole,-65.2,47,6,3,36.7,25.6,7.04,0.64,0,0,1,0,0
12189,Grid_64,Blackhole,-66.5,58,4,4,28.37,25.6,6.07,0.64,0,0,1,0,0
12190,Grid_64,Blackhole,-62.4,50,6,3,44.12,25.6,10.22,0.64,0,0,1,0,0
12191,Grid_64,Blackhole,-64.1,42,5,2,38.66,25.6,7.73,0.64,0,0,1,0,0
12192,Grid_64,Blackhole,-62.8,55,5,4,33.69,25.6,6.36,0.64,0,0,1,0,0
12193,Grid_64,Blackhole,-67.8,48,5,2,43.69,25.6,8.1,0.64,0,0,1,0,0
12194,Grid_64,Blackhole,-67.5,58,6,3,26.95,25.6,5.42,0.64,0,0,1,0,0
12195,Grid_64,Blackhole,-67.0,60,6,2,26.95,25.6,6.77,0.64,0,0,1,0,0
12196,Grid_64,Blackhole,-63.9,47,7,4,33.47,25.6,6.53,0.64,0,0,1,0,0
12197,Grid_64,Blackhole,-67.6,49,7,3,30.23,25.6,5.46,0.64,0,0,1,0,0
12198,Grid_64,Blackhole,-67.2,57,6,2,40.06,25.6,7.26,0.64,0,0,1,0,0
12199,Grid_64,Blackhole,-62.0,52,5,2,28.65,25.6,5.34,0.64,0,0,1,0,0
12200,Grid_64,Blackhole,-65.7,46,6,5,45.02,25.6,8.52,0.64,0,0,1,0,0
12201,Grid_64,Blackhole,-66.3,53,7,3,29.81,25.6,5.56,0.64,0,0,1,0,0
12202,Grid_64,Blackhole,-63.2,49,6,3,51.44,25.6,8.85,0.64,0,0,1,0,0
12203,Grid_64,Blackhole,-62.2,48,5,5,33.29,25.6,6.48,0.64,0,0,1,0,0
12205,Grid_64,Blackhole,-64.3,44,6,4,46.34,25.6,9.52,0.64,0,0,1,0,0
12206,Grid_64,Blackhole,-68.3,51,5,3,44.69,25.6,7.6,0.64,0,0,1,0,0
12207,Grid_64,Blackhole,-63.3,46,5,3,52.51,25.6,8.91,0.64,0,0,1,0,0
12208,Grid_64,Blackhole,-63.1,45,6,3,39.91,25.6,9.58,0.64,0,0,1,0,0
12209,Grid_64,Blackhole,-64.7,50,6,4,36.93,25.6,7.27,0.64,0,0,1,0,0
12210,Grid_64,Blackhole,-62.7,47,6,1,29.92,25.6,6.27,0.64,0,0,1,0,0
12211,Grid_64,Blackhole,-68.0,46,6,3,37.02,25.6,8.93,0.64,0,0,1,0,0
12212,Grid_64,Blackhole,-65.8,59,5,3,41.66,25.6,8.16,0.64,0,0,1,0,0
12213,Grid_64,Blackhole,-65.7,53,7,3,43.3,25.6,9.61,0.64,0,0,1,0,0
12214,Grid_64,Blackhole,-62.3,49,5,4,34.82,25.6,6.33,0.64,0,0,1,0,0
12215,Grid_64,Blackhole,-63.3,55,6,4,32.65,25.6,6.27,0.64,0,0,1,0,0
12216,Grid_64,Blackhole,-61.0,50,6,2,26.59,25.6,6.52,0.64,0,0,1,0,0
12217,Grid_64,Blackhole,-64.6,50,5,4,37.32,25.6,6.62,0.64,0,0,1,0,0
12218,Grid_64,Blackhole,-65.5,51,6,3,40.64,25.6,7.22,0.64,0,0,1,0,0
12219,Grid_64,Blackhole,-66.7,56,5,3,36.97,25.6,5.9,0.64,0,0,1,0,0
12220,Grid_64,Blackhole,-67.4,48,6,4,48.33,25.6,8.06,0.64,0,0,1,0,0
12221,Grid_64,Blackhole,-64.0,52,7,3,23.75,25.6,3.71,0.64,0,0,1,0,0
12222,Grid_64,Blackhole,-63.8,47,6,3,41.19,25.6,6.81,0.64,0,0,1,0,0
12223,Grid_64,Blackhole,-62.2,57,5,2,34.89,25.6,7.21,0.64,0,0,1,0,0
12224,Grid_64,Blackhole,-63.9,53,5,2,43.4,25.6,8.74,0.64,0,0,1,0,0
12225,Grid_64,Blackhole,-65.6,51,7,4,30.18,25.6,5.35,0.64,0,0,1,0,0
12226,Grid_64,Blackhole,-62.3,55,6,4,32.38,25.6,7.49,0.64,0,0,1,0,0
12227,Grid_64,Blackhole,-60.7,54,5,5,53.38,25.6,9.66,0.64,0,0,1,0,0
12230,Grid_64,Blackhole,-63.0,46,6,4,38.79,25.6,7.51,0.64,0,0,1,0,0
12231,Grid_64,Blackhole,-68.5,49,5,2,45.96,25.6,8.74,0.64,0,0,1,0,0
12232,Grid_64,Blackhole,-63.8,46,6,1,21.89,25.6,4.27,0.64,0,0,1,0,0
12233,Grid_64,Blackhole,-68.3,46,5,2,23.21,25.6,4.51,0.64,0,0,1,0,0
12234,Grid_64,Blackhole,-65.7,48,5,3,31.65,25.6,6.36,0.64,0,0,1,0,0
12235,Grid_64,Blackhole,-63.5,53,4,3,30.74,25.6,5.74,0.64,0,0,1,0,0
12236,Grid_64,Blackhole,-71.1,52,6,2,31.91,25.6,6.12,0.64,0,0,1,0,0
12238,Grid_64,Blackhole,-63.0,52,6,1,37.07,25.6,8.08,0.64,0,0,1,0,0
12239,Grid_64,Blackhole,-60.7,53,7,3,29.08,25.6,5.25,0.64,0,0,1,0,0
12240,Grid_64,Blackhole,-65.6,50,5,1,26.14,25.6,5.55,0.64,0,0,1,0,0
12241,Grid_64,Blackhole,-65.2,55,6,3,34.79,25.6,5.49,0.64,0,0,1,0,0
12242,Grid_64,Blackhole,-61.6,58,6,3,39.14,25.6,7.4,0.64,0,0,1,0,0
12243,Grid_64,Blackhole,-61.1,50,6,4,31.49,25.6,7.34,0.64,0,0,1,0,0
12244,Grid_64,Blackhole,-66.0,55,6,2,36.67,25.6,7.73,0.64,0,0,1,0,0
12245,Grid_64,Blackhole,-62.8,57,7,1,29.75,25.6,6.38,0.64,0,0,1,0,0
12246,Grid_64,Blackhole,-63.8,57,7,5,25.49,25.6,5.5,0.64,0,0,1,0,0
12247,Grid_64,Blackhole,-63.7,51,6,1,45.9,25.6,8.63,0.64,0,0,1,0,0
12248,Grid_64,Blackhole,-62.4,59,7,4,41.7,25.6,8.18,0.64,0,0,1,0,0
12249,Grid_64,Blackhole,-65.7,58,6,5,40.81,25.6,8.53,0.64,0,0,1,0,0
12250,Grid_64,Blackhole,-64.5,47,4,3,30.88,25.6,6.8,0.64,0,0,1,0,0
12251,Grid_64,Blackhole,-65.0,42,6,2,31.44,25.6,6.06,0.64,0,0,1,0,0
12252,Grid_64,Blackhole,-63.4,52,6,5,35.52,25.6,6.37,0.64,0,0,1,0,0
12253,Grid_64,Blackhole,-70.2,50,5,4,41.85,25.6,6.99,0.64,0,0,1,0,0
12254,Grid_64,Blackhole,-62.0,58,5,2,43.79,25.6,7.74,0.64,0,0,1,0,0
12255,Grid_64,Blackhole,-62.7,49,5,3,32.04,25.6,5.85,0.64,0,0,1,0,0
12256,Grid_64,Blackhole,-65.5,50,6,3,40.99,25.6,7.05,0.64,0,0,1,0,0
12257,Grid_64,Blackhole,-64.9,48,7,2,41.58,25.6,10.23,0.64,0,0,1,0,0
12258,Grid_64,Blackhole,-63.2,48,6,2,38.06,25.6,7.23,0.64,0,0,1,0,0
12259,Grid_64,Blackhole,-65.1,48,4,5,52.07,25.6,10.19,0.64,0,0,1,0,0
12260,Grid_64,Blackhole,-65.1,55,4,3,53.6,25.6,8.63,0.64,0,0,1,0,0
12261,Grid_64,Blackhole,-68.4,51,6,3,32.78,25.6,6.81,0.64,0,0,1,0,0
12262,Grid_64,Blackhole,-65.0,53,7,2,35.11,25.6,6.05,0.64,0,0,1,0,0
12263,Grid_64,Blackhole,-64.4,51,8,2,47.02,25.6,9.89,0.64,0,0,1,0,0
12265,Grid_64,Blackhole,-64.5,44,6,2,30.4,25.6,6.61,0.64,0,0,1,0,0
12266,Grid_64,Blackhole,-63.0,52,6,3,36.85,25.6,7.13,0.64,0,0,1,0,0
12267,Grid_64,Blackhole,-65.5,52,5,4,27.58,25.6,4.36,0.64,0,0,1,0,0
12268,Grid_64,Blackhole,-65.3,47,5,3,26.51,25.6,5.1,0.64,0,0,1,0,0
12269,Grid_64,Blackhole,-66.3,56,7,4,34.52,25.6,9.06,0.64,0,0,1,0,0
12270,Grid_64,Blackhole,-62.6,51,6,3,29.86,25.6,5.46,0.64,0,0,1,0,0
12271,Grid_64,Blackhole,-64.0,44,6,5,30.56,25.6,7.15,0.64,0,0,1,0,0
12272,Grid_64,Blackhole,-67.1,46,5,5,38.19,25.6,7.87,0.64,0,0,1,0,0
12273,Grid_64,Blackhole,-66.2,49,7,5,29.39,25.6,5.59,0.64,0,0,1,0,0
12274,Grid_64,Blackhole,-62.9,56,7,4,40.93,25.6,7.46,0.64,0,0,1,0,0
12275,Grid_64,Blackhole,-65.2,54,7,3,32.92,25.6,6.1,0.64,0,0,1,0,0
12276,Grid_64,Blackhole,-64.4,57,6,3,27.99,25.6,5.11,0.64,0,0,1,0,0
12277,Grid_64,Blackhole,-66.2,44,6,2,32.55,25.6,6.7,0.64,0,0,1,0,0
12278,Grid_64,Blackhole,-66.4,48,5,2,31.17,25.6,6.02,0.64,0,0,1,0,0
12279,Grid_64,Blackhole,-68.0,51,5,4,32.78,25.6,6.49,0.64,0,0,1,0,0
12280,Grid_64,Blackhole,-66.8,48,6,4,30.78,25.6,6.9,0.64,0,0,1,0,0
12281,Grid_64,Blackhole,-65.9,55,5,2,39.75,25.6,8.23,0.64,0,0,1,0,0
12282,Grid_64,Blackhole,-65.4,55,8,2,8.86,25.6,1.5,0.64,0,0,1,0,0
12283,Grid_64,Blackhole,-63.6,46,5,5,34.93,25.6,5.63,0.64,0,0,1,0,0
12284,Grid_64,Blackhole,-66.0,50,9,4,38.3,25.6,6.94,0.64,0,0,1,0,0
12285,Grid_64,Blackhole,-66.1,48,6,5,30.62,25.6,6.99,0.64,0,0,1,0,0
12286,Grid_64,Blackhole,-64.5,52,5,4,33.65,25.6,6.52,0.64,0,0,1,0,0
12287,Grid_64,Blackhole,-64.3,52,6,4,40.69,25.6,6.55,0.64,0,0,1,0,0
12288,Grid_64,Blackhole,-62.6,60,6,5,46.66,25.6,9.11,0.64,0,0,1,0,0
12289,Grid_64,Blackhole,-61.0,55,7,2,35.52,25.6,7.92,0.64,0,0,1,0,0
12290,Grid_64,Blackhole,-65.3,40,5,5,32.16,25.6,5.37,0.64,0,0,1,0,0
12291,Grid_64,Blackhole,-66.6,54,6,3,25.16,25.6,5.13,0.64,0,0,1,0,0
12292,Grid_64,Blackhole,-63.4,51,5,1,27.13,25.6,5.62,0.64,0,0,1,0,0
12294,Grid_64,Blackhole,-66.0,54,7,3,33.68,25.6,7.43,0.64,0,0,1,0,0
12295,Grid_64,Blackhole,-66.0,55,5,3,23.98,25.6,5.23,0.64,0,0,1,0,0
12296,Grid_64,Blackhole,-65.1,42,6,3,35.89,25.6,6.51,0.64,0,0,1,0,0
12297,Grid_64,Blackhole,-64.1,53,5,5,36.08,25.6,6.41,0.64,0,0,1,0,0
12298,Grid_64,Blackhole,-65.2,44,7,2,42.94,25.6,7.78,0.64,0,0,1,0,0
12301,Grid_64,Blackhole,-63.2,58,6,3,34.14,25.6,6.38,0.64,0,0,1,0,0
12304,Grid_64,Blackhole,-62.1,55,3,2,42.63,25.6,7.76,0.64,0,0,1,0,0
12305,Grid_64,Blackhole,-67.5,57,6,3,35.74,25.6,7.42,0.64,0,0,1,0,0
12306,Grid_64,Blackhole,-65.7,50,5,3,38.66,25.6,6.27,0.64,0,0,1,0,0
12307,Grid_64,Blackhole,-66.9,50,5,3,39.2,25.6,7.35,0.64,0,0,1,0,0
12308,Grid_64,Blackhole,-65.8,55,5,3,41.88,25.6,9.02,0.64,0,0,1,0,0
12310,Grid_64,Blackhole,-67.0,48,5,3,31.01,25.6,6.04,0.64,0,0,1,0,0
12311,Grid_64,Blackhole,-63.3,54,7,4,46.32,25.6,8.97,0.64,0,0,1,0,0
12312,Grid_64,Blackhole,-63.7,53,7,2,33.64,25.6,8.01,0.64,0,0,1,0,0
12313,Grid_64,Blackhole,-65.1,52,4,2,42.08,25.6,8.53,0.64,0,0,1,0,0
12314,Grid_64,Blackhole,-66.2,48,5,3,39.07,25.6,6.84,0.64,0,0,1,0,0
12315,Grid_64,Blackhole,-66.0,57,5,4,34.58,25.6,6.81,0.64,0,0,1,0,0
12316,Grid_64,Blackhole,-63.8,59,5,3,46.58,25.6,8.58,0.64,0,0,1,0,0
12317,Grid_64,Blackhole,-64.4,53,5,4,32.81,25.6,5.97,0.64,0,0,1,0,0
12318,Grid_64,Blackhole,-65.8,48,5,3,34.9,25.6,6.4,0.64,0,0,1,0,0
12319,Grid_64,Blackhole,-65.6,48,4,2,31.3,25.6,5.78,0.64,0,0,1,0,0
12320,Grid_64,Blackhole,-64.8,55,7,3,25.86,25.6,4.85,0.64,0,0,1,0,0
12321,Grid_64,Blackhole,-62.9,55,6,3,38.27,25.6,7.25,0.64,0,0,1,0,0
12322,Grid_64,Blackhole,-66.2,45,6,5,45.22,25.6,7.71,0.64,0,0,1,0,0
12323,Grid_64,Blackhole,-71.1,53,7,2,28.76,25.6,5.14,0.64,0,0,1,0,0
12324,Grid_64,Blackhole,-61.8,50,6,2,43.78,25.6,7.73,0.64,0,0,1,0,0
12325,Grid_64,Blackhole,-65.6,51,7,4,33.91,25.6,8.3,0.64,0,0,1,0,0
12326,Grid_64,Blackhole,-64.1,52,4,3,32.84,25.6,5.79,0.64,0,0,1,0,0
12327,Grid_64,Blackhole,-66.4,39,7,3,43.03,25.6,8.18,0.64,0,0,1,0,0
12328,Grid_64,Blackhole,-65.7,51,6,4,38.89,25.6,10.11,0.64,0,0,1,0,0
12329,Grid_64,Blackhole,-67.4,53,4,4,42.98,25.6,8.65,0.64,0,0,1,0,0
12330,Grid_64,Blackhole,-69.4,44,7,1,34.41,25.6,5.38,0.64,0,0,1,0,0
12332,Grid_64,Blackhole,-65.5,51,7,4,38.09,25.6,7.8,0.64,0,0,1,0,0
12333,Grid_64,Blackhole,-65.7,55,7,1,26.56,25.6,5.15,0.64,0,0,1,0,0
12334,Grid_64,Blackhole,-65.2,56,6,3,37.06,25.6,7.71,0.64,0,0,1,0,0
12335,Grid_64,Blackhole,-66.1,45,6,4,50.68,25.6,10.59,0.64,0,0,1,0,0
12336,Grid_64,Blackhole,-67.4,50,6,4,22.17,25.6,3.86,0.64,0,0,1,0,0
12338,Grid_64,Blackhole,-63.8,49,5,4,46.83,25.6,9.11,0.64,0,0,1,0,0
12339,Grid_64,Blackhole,-65.0,51,5,3,35.03,25.6,7.08,0.64,0,0,1,0,0
12340,Grid_64,Blackhole,-64.2,54,4,3,42.47,25.6,8.88,0.64,0,0,1,0,0
12341,Grid_64,Blackhole,-64.2,55,5,3,37.48,25.6,8.0,0.64,0,0,1,0,0
12342,Grid_64,Blackhole,-67.0,58,4,4,30.46,25.6,5.88,0.64,0,0,1,0,0
12343,Grid_64,Blackhole,-69.7,48,6,5,38.88,25.6,7.95,0.64,0,0,1,0,0
12344,Grid_64,Blackhole,-64.3,43,7,3,28.34,25.6,5.25,0.64,0,0,1,0,0
12345,Grid_64,Blackhole,-64.5,49,6,1,30.32,25.6,5.84,0.64,0,0,1,0,0
12346,Grid_64,Blackhole,-67.7,45,4,5,45.17,25.6,7.5,0.64,0,0,1,0,0
12347,Grid_64,Blackhole,-63.5,54,7,3,41.92,25.6,8.32,0.64,0,0,1,0,0
12348,Grid_64,Blackhole,-65.8,45,6,4,37.13,25.6,7.19,0.64,0,0,1,0,0
12349,Grid_64,Blackhole,-66.4,51,6,3,28.81,25.6,5.84,0.64,0,0,1,0,0
12350,Grid_64,Blackhole,-66.4,35,6,1,28.96,25.6,5.26,0.64,0,0,1,0,0
12351,Grid_64,Blackhole,-66.2,48,7,1,33.61,25.6,7.64,0.64,0,0,1,0,0
12352,Grid_64,Blackhole,-63.4,53,7,1,33.43,25.6,6.9,0.64,0,0,1,0,0
12353,Grid_64,Blackhole,-65.9,52,6,4,20.49,25.6,3.88,0.64,0,0,1,0,0
12354,Grid_64,Blackhole,-65.9,50,8,4,41.69,25.6,6.94,0.64,0,0,1,0,0
12355,Grid_64,Blackhole,-65.5,52,7,3,36.19,25.6,6.17,0.64,0,0,1,0,0
12356,Grid_64,Blackhole,-64.9,50,6,3,35.36,25.6,6.55,0.64,0,0,1,0,0
12357,Grid_64,Blackhole,-66.2,49,6,4,27.87,25.6,5.55,0.64,0,0,1,0,0
12358,Grid_64,Blackhole,-66.4,53,6,1,27.17,25.6,4.75,0.64,0,0,1,0,0
12359,Grid_64,Blackhole,-65.9,54,5,2,28.43,25.6,6.16,0.64,0,0,1,0,0
12360,Grid_64,Blackhole,-66.2,55,6,3,31.93,25.6,5.49,0.64,0,0,1,0,0
12361,Grid_64,Blackhole,-64.4,52,8,3,38.4,25.6,7.11,0.64,0,0,1,0,0
12362,Grid_64,Blackhole,-68.0,56,6,5,28.33,25.6,5.15,0.64,0,0,1,0,0
12363,Grid_64,Blackhole,-64.0,50,6,2,45.3,25.6,7.91,0.64,0,0,1,0,0
12364,Grid_64,Blackhole,-68.2,46,5,3,33.67,25.6,6.47,0.64,0,0,1,0,0
12365,Grid_64,Blackhole,-62.8,44,8,3,33.04,25.6,6.34,0.64,0,0,1,0,0
12366,Grid_64,Blackhole,-66.7,45,5,3,31.45,25.6,6.36,0.64,0,0,1,0,0
12367,Grid_64,Blackhole,-63.5,52,6,3,42.74,25.6,7.56,0.64,0,0,1,0,0
